longitude,latitude,RA[deg],RA[hrs],Dec[deg],Number
124.55685603126885,-61.60004189036652,12.9905208,0.8660347200000003,0.9910194,15
124.56209249502753,-61.566246858800135,12.9938292,0.8662552800000002,1.0247444,22
124.56209249502753,-61.566246858800135,12.9938292,0.8662552800000002,1.0247444,22
124.5782505660671,-61.59200342697758,13.0008917,0.8667261133333335,0.9988083,17
124.5782505660671,-61.59200342697758,13.0008917,0.8667261133333335,0.9988083,17
124.60142151249458,-61.58180373211761,13.0121667,0.8674777800000002,1.0087333,22
124.60142151249458,-61.58180373211761,13.0121667,0.8674777800000002,1.0087333,22
165.89464184050007,-88.88866533483885,13.0958333,0.8730555533333335,-26.5833325,26
165.89464184050007,-88.88866533483885,13.0958333,0.8730555533333335,-26.5833325,8
166.17044678123358,-88.79291529232844,13.1729167,0.8781944466666668,-26.5166658,27
170.8358002794247,-88.88713547163508,13.1729167,0.8781944466666668,-26.6499992,27
123.39904278552582,2.9261233389254757,13.2119042,0.8807936133333335,65.5232325,16
171.01881748856124,-88.78442181485646,13.2604167,0.8840277800000002,-26.5833325,27
125.22617655444927,-61.673237011584845,13.30625,0.8870833333333336,0.9085375,34
124.65005623607766,-50.060196575570714,13.3350542,0.8890036133333336,12.5259444,27
124.65005623607766,-50.060196575570714,13.3350542,0.8890036133333336,12.5259444,27
124.6500335882009,-50.05933216129686,13.3350625,0.8890041666666668,12.5268089,24
124.6500335882009,-50.05933216129686,13.3350625,0.8890041666666668,12.5268089,24
124.66236823687845,-50.07292622162459,13.3428042,0.8895202800000002,12.5130114,22
124.6623681341151,-50.07292372249886,13.3428042,0.8895202800000002,12.5130139,26
124.66240261534116,-49.96911746212039,13.3456333,0.8897088866666668,12.6167836,23
124.66240888269455,-49.969114854820894,13.3456375,0.8897091666666669,12.6167861,24
124.67392207740953,-49.97548146642662,13.35305,0.8902033333333335,12.6102256,25
124.67392207740953,-49.97548146642662,13.35305,0.8902033333333335,12.6102256,25
124.67584211214646,-49.97266383946598,13.3543917,0.8902927800000002,12.6130094,26
124.67584211214646,-49.97266383946598,13.3543917,0.8902927800000002,12.6130094,26
124.71552154970112,-50.03045255533756,13.3789208,0.8919280533333335,12.554555,43
124.71554510107161,-50.03100794840717,13.3789208,0.8919280533333335,12.5539994,42
173.55301639419315,-88.65746525437613,13.4088375,0.8939225000000002,-26.5422728,90
124.76474606090875,-49.96396009429775,13.4132125,0.8942141666666669,12.6201481,33
127.19839276850672,-72.37649440567078,13.5389625,0.9025975000000002,-9.8184578,8
123.8545214644206,-1.4181617606265748,14.021775,0.9347850000000002,61.1701869,19
123.86502698663492,-1.4199027856344253,14.0434458,0.9362297200000003,61.1681564,13
128.19742753924325,-60.811753510835736,14.7831375,0.9855425000000002,1.6861981,42
128.23489837854848,-60.80770831268252,14.8016875,0.9867791666666669,1.6887544,42
128.95866715639923,-62.472970895357,15.0,1.0000000000000002,0.0,6
128.95866715639923,-62.472970895357,15.0,1.0000000000000002,0.0,9
128.95866715639923,-62.472970895357,15.0,1.0000000000000002,0.0,6
128.95866715639923,-62.472970895357,15.0,1.0000000000000002,0.0,6
129.09658140094206,-62.438894346680755,15.066675,1.0044450000000003,0.0279825,1
129.10835710047365,-62.43597535640887,15.072375,1.004825,0.0303742,8
129.10835710047365,-62.43597535640887,15.072375,1.004825,0.0303742,8
129.10835710047365,-62.43597535640887,15.072375,1.004825,0.0303742,8
129.10835710047365,-62.43597535640887,15.072375,1.004825,0.0303742,8
129.2162371909546,-62.40916316497407,15.1246458,1.0083097200000002,0.0523047,4
130.03416173374754,-62.422745221012924,15.5,1.0333333333333334,0.0,4
128.25730275877166,-49.17055415858065,15.7790833,1.0519388866666668,13.2856617,33
128.25730275877166,-49.17055415858065,15.7790833,1.0519388866666668,13.2856617,33
128.26402799153058,-49.16738086483891,15.7838583,1.0522572200000002,13.2884561,32
128.27001681966678,-49.18612352177677,15.7862542,1.0524169466666669,13.2694514,38
128.27390523136108,-49.194273093205965,15.7881542,1.0525436133333335,13.2611175,34
128.27288810389635,-49.182598343928056,15.7884792,1.0525652800000003,13.2728069,34
128.27366235592828,-49.18672704538276,15.7886417,1.0525761133333336,13.2686503,37
128.28325650615554,-49.17889567342589,15.7957375,1.0530491666666668,13.2759278,40
128.28468419493865,-49.183882997572134,15.7962625,1.0530841666666668,13.2708797,39
128.28175363606456,-49.15931906644233,15.7964208,1.0530947200000003,13.2955178,35
128.28175363606456,-49.15931906644233,15.7964208,1.0530947200000003,13.2955178,35
128.2850371617602,-49.182758238303244,15.7965958,1.053106386666667,13.2719811,39
128.2854050565581,-49.17706761640348,15.7973333,1.0531555533333334,13.2776314,32
128.28774104487067,-49.17722372026145,15.7988833,1.0532588866666668,13.2773475,44
128.28861777204796,-49.179096563595486,15.7993083,1.0532872200000003,13.2754331,39
128.2944469304958,-49.1985280226793,15.8015292,1.0534352800000002,13.25575,38
128.2916286295409,-49.17411227135519,15.8017542,1.05345028,13.2802342,31
128.2916286295409,-49.17411227135519,15.8017542,1.05345028,13.2802342,31
128.2916286295409,-49.17411227135519,15.8017542,1.05345028,13.2802342,31
128.29325901875558,-49.18292744011243,15.8020833,1.0534722200000002,13.2713606,26
128.29325901875558,-49.18292744011243,15.8020833,1.0534722200000002,13.2713606,24
128.2932585117573,-49.18277894151463,15.8020958,1.0534730533333336,13.2715086,26
128.2976656335875,-49.20169529711693,15.8034083,1.0535605533333334,13.2524169,40
128.2965638993158,-49.192887151139345,15.8034333,1.05356222,13.2612544,31
128.2980282654157,-49.18075928753613,15.8054625,1.0536975000000002,13.2732586,33
128.2980282654157,-49.18075928753613,15.8054625,1.0536975000000002,13.2732586,33
128.2983271019716,-49.17974814201242,15.80575,1.0537166666666669,13.2742497,37
128.29831535756264,-49.179608793683144,15.8057542,1.053716946666667,13.2743892,38
128.3022624708299,-49.19678477650464,15.8069083,1.053793886666667,13.2570569,31
128.30170304353572,-49.17980740757611,15.8080042,1.0538669466666668,13.2740047,35
128.30914270334162,-49.176153285352754,15.8133,1.0542200000000002,13.2772356,23
131.04373614203476,-60.209899786786586,16.2392208,1.08261472,2.1412589,27
129.54367392506978,-45.76546604947276,17.0083333,1.133888886666667,16.5931781,29
129.55107091900118,-45.77253193965551,17.0129083,1.1341938866666668,16.5856067,27
129.55003786361425,-45.75910040414671,17.0136417,1.1342427800000003,16.5990392,34
129.55982599795985,-45.76346359599484,17.0202458,1.1346830533333336,16.5939783,34
129.56407720360548,-45.78784466845956,17.0206292,1.1347086133333335,16.5694203,34
129.56512698195505,-45.789363790327585,17.0212208,1.1347480533333334,16.5678322,33
129.56676687055597,-45.76794076398633,17.024775,1.1349850000000004,16.5890136,34
129.5710908104993,-45.780261921182635,17.0265417,1.1351027800000002,16.5764422,32
129.57030189812647,-45.77310382984374,17.0267625,1.1351175000000002,16.5836183,35
129.5693730433809,-45.76291814714787,17.0272167,1.1351477800000003,16.5938153,32
129.5699505644974,-45.76010570507432,17.0279458,1.135196386666667,16.5965692,33
129.57299154895753,-45.77683788492614,17.0282958,1.13521972,16.5797064,32
129.57299154895753,-45.77683788492614,17.0282958,1.13521972,16.5797064,32
129.57817829254208,-45.77536080919233,17.0322125,1.1354808333333335,16.5807914,37
129.57729000117857,-45.76308175093691,17.0329292,1.1355286133333338,16.5930669,35
129.5813538125392,-45.77680859475442,17.03435,1.1356233333333337,16.5791167,31
126.7068439333435,-14.819130420707895,17.57125,1.1714166666666668,47.6280542,51
126.7068439333435,-14.819130420707895,17.57125,1.1714166666666668,47.6280542,50
126.7068439333435,-14.819130420707895,17.57125,1.1714166666666668,47.6280542,44
131.2506537504766,-48.18519913819297,17.9102583,1.19401722,14.0526689,8
131.2506537504766,-48.18519913819297,17.9102583,1.19401722,14.0526689,8
136.57408472634225,-61.39022904635236,18.703125,1.2468750000000002,0.5293028,28
136.57962198800942,-61.38799882305363,18.7061833,1.2470788866666669,0.5309314,32
127.90584056066527,-15.558831901273699,19.1594875,1.2772991666666669,46.7784447,16
127.90584056066527,-15.558831901273699,19.1594875,1.2772991666666669,46.7784447,15
127.90584056066527,-15.558831901273699,19.1594875,1.2772991666666669,46.7784447,15
127.90584056066527,-15.558831901273699,19.1594875,1.2772991666666669,46.7784447,15
133.7189773538044,-47.66882223675824,19.6769875,1.3117991666666668,14.3134703,30
132.7342425407213,-36.17750105702205,20.9664167,1.3977611133333336,25.7642769,34
132.7342425407213,-36.17750105702205,20.9664167,1.3977611133333336,25.7642769,34
139.93108842579224,-57.576741713184575,21.2535208,1.4169013866666669,3.8375242,21
139.93108842579224,-57.576741713184575,21.2535208,1.4169013866666669,3.8375242,20
131.68122686284104,-27.886350350449657,21.5202375,1.4346825000000003,34.0894011,27
131.68122686284104,-27.886350350449657,21.5202375,1.4346825000000003,34.0894011,26
136.60883662326816,-46.487715021472255,21.9092292,1.4606152800000003,15.0913864,9
166.06086836753465,-75.81220881889521,22.3116667,1.487444446666667,-16.6889161,33
155.9784271988914,-70.43622900764154,22.9370667,1.5291377800000003,-10.6170092,31
161.13742901003917,-72.99748739014073,22.9592083,1.530613886666667,-13.6443775,22
161.16168624672466,-72.95608926223593,22.9892792,1.5326186133333335,-13.6142081,32
134.07293786993597,-31.106423425846906,23.257875,1.5505250000000002,30.547475,26
134.24852462257394,-31.009948326869296,23.4514417,1.563429446666667,30.6119844,20
134.33788421874718,-30.99224165326301,23.5427625,1.5695175000000001,30.6138525,11
145.62190882262678,-59.33593809353171,23.5660167,1.5710677800000001,1.2664306,30
134.36246907079462,-30.987877726800804,23.5677708,1.5711847200000004,30.6138467,13
134.38009942797672,-31.025747134657014,23.5760125,1.571734166666667,30.5736956,25
134.37459624483722,-30.690611423772314,23.6500833,1.5766722200000003,30.9027631,22
139.4150903633731,-45.32741102572273,24.1633375,1.610889166666667,15.7521411,17
139.41027358433385,-45.29774341408212,24.167975,1.6111983333333335,15.7816661,21
139.51109357509222,-45.24568512896233,24.2532917,1.6168861133333334,15.8133639,23
139.51109357509222,-45.24568512896233,24.2532917,1.6168861133333334,15.8133639,23
139.51109357509222,-45.24568512896233,24.2532917,1.6168861133333334,15.8133639,23
154.68448814965262,-65.33010885918596,24.9825125,1.6655008333333337,-5.9040658,42
132.9647813687587,-16.95283776235244,25.6940417,1.7129361133333336,44.6068183,22
155.77091174827834,-63.5127706244557,26.2644708,1.7509647200000005,-4.5283006,22
162.56946762302718,-67.94061782873011,26.2991208,1.7532747200000003,-9.7577272,36
162.55514080866706,-67.93191919866838,26.2997125,1.753314166666667,-9.747515,34
162.5729836933463,-67.93450241250609,26.3037792,1.7535852800000005,-9.7534769,37
162.57987918589856,-67.93433484917986,26.3060292,1.7537352800000003,-9.7548264,44
162.5971056942621,-67.94248323562816,26.3066583,1.7537772200000004,-9.7652128,34
162.58002160140188,-67.93310192776191,26.3067917,1.7537861133333337,-9.7538475,41
162.57108860847157,-67.92747548000963,26.3072792,1.7538186133333338,-9.7473136,26
162.58807143265352,-67.93557006167279,26.3078667,1.7538577800000004,-9.7576044,39
162.58426801786865,-67.93242325776063,26.3085125,1.7539008333333337,-9.7542075,41
162.608776849314,-67.94469109964506,26.3090125,1.753934166666667,-9.7695372,32
162.5918690406769,-67.93560902875812,26.3090292,1.7539352800000003,-9.7584553,38
162.609061429887,-67.94426430852292,26.30935,1.7539566666666668,-9.7692492,33
162.5963653955604,-67.93436310812939,26.3111583,1.7540772200000003,-9.758405,29
162.5963653955604,-67.93436310812939,26.3111583,1.7540772200000003,-9.758405,29
162.61450850906613,-67.94235393257958,26.3121625,1.754144166666667,-9.7688603,31
162.61450850906613,-67.94235393257958,26.3121625,1.754144166666667,-9.7688603,31
162.60299961805924,-67.93202394330714,26.3145917,1.7543061133333337,-9.7579211,40
162.61888433785353,-67.93535310498036,26.3176083,1.7545072200000003,-9.7640739,35
162.62472806202197,-67.93642210272516,26.3188083,1.7545872200000003,-9.76621,33
162.60018429457597,-67.92316432912834,26.318875,1.754591666666667,-9.7500603,33
162.62643175516214,-67.93605435182482,26.3195542,1.754636946666667,-9.7662767,38
162.64207230842604,-67.9386546122176,26.3229167,1.7548611133333336,-9.7717808,32
162.64153271417652,-67.93647992785694,26.3240167,1.7549344466666672,-9.7698847,36
156.20319054154555,-63.64562020669559,26.3686,1.757906666666667,-4.7377619,17
155.90612007117153,-63.35573314131156,26.39365,1.759576666666667,-4.4199883,19
162.75334858919584,-67.82823953300543,26.4221417,1.7614761133333336,-9.7055781,34
162.7530662329062,-67.82808830319424,26.4221417,1.7614761133333336,-9.7053931,35
162.75393462193674,-67.82535193248734,26.4240125,1.7616008333333337,-9.703345,27
156.22293523039136,-63.448514550377,26.4727917,1.7648527800000002,-4.5700011,17
156.1194066343797,-63.27148169824153,26.5186542,1.7679102800000004,-4.3927864,21
141.3998264369698,-38.63417156733993,27.6458333,1.8430555533333337,21.7611106,13
141.3998264369698,-38.63417156733993,27.6458333,1.8430555533333337,21.7611106,13
141.3998264369698,-38.63417156733993,27.6458333,1.8430555533333337,21.7611106,13
141.40454938548083,-38.63300376663168,27.65,1.8433333333333335,21.7611106,14
154.34229091428983,-58.16566752988317,28.1746083,1.8783072200000004,0.5145781,9
174.0933243477704,-69.92462601152914,28.2247083,1.8816472200000003,-13.9361997,31
154.03783331661475,-57.65606015227146,28.2653208,1.8843547200000004,1.0414856,30
154.0401734353181,-57.65021123234714,28.2691125,1.8846075000000002,1.0461122,24
154.056110117191,-57.640695352510626,28.2810542,1.8854036133333336,1.0506656,24
161.06857775224128,-61.82989451948531,29.2236458,1.9482430533333337,-4.3425831,7
169.91599294369288,-65.05127584709608,30.4397,2.0293133333333335,-9.2914339,19
162.11338469687553,-60.36972715962184,30.4569208,2.030461386666667,-3.4082811,8
158.99884460247043,-57.103542974752806,30.8665625,2.057770833333334,0.2119492,25
159.01011025982632,-57.112440383923214,30.8671375,2.057809166666667,0.2011667,24
162.88729278076605,-59.839480146102986,31.0759667,2.0717311133333336,-3.1892153,6
149.19679812037216,-43.18942514615205,31.7543333,2.1169555533333337,15.417265,35
149.19679265487986,-43.18940623258495,31.7543375,2.116955833333334,15.4172839,32
149.19668118585471,-43.18739593459639,31.7551083,2.1170072200000005,15.4191536,35
149.19668101857235,-43.18739566051002,31.7551083,2.1170072200000005,15.4191539,35
149.19743064447172,-43.18729986887991,31.7556667,2.117044446666667,15.4190192,36
149.1974354854973,-43.18729807920461,31.7556708,2.1170447200000004,15.4190194,36
149.257052141532,-43.25904921714612,31.7665458,2.1177697200000005,15.3357997,21
149.25706254330927,-43.25906620463844,31.7665458,2.1177697200000005,15.3357811,27
149.26914765720258,-43.264404704892115,31.772625,2.1181750000000004,15.3273206,36
149.26914737745207,-43.264404248274275,31.772625,2.1181750000000004,15.3273211,36
149.26914765720258,-43.264404704892115,31.772625,2.1181750000000004,15.3273206,36
149.26914737745207,-43.264404248274275,31.772625,2.1181750000000004,15.3273211,36
149.26592321833397,-43.24519487079347,31.7785167,2.1185677800000007,15.3458206,26
149.26592321833397,-43.24519487079347,31.7785167,2.1185677800000007,15.3458206,26
149.2777862767153,-43.261126764558036,31.7799667,2.118664446666667,15.3277506,36
149.2779645575844,-43.26030358363288,31.7804375,2.1186958333333337,15.3284494,34
149.27149082193125,-43.242825986173685,31.7833583,2.1188905533333338,15.3463314,28
149.27149082193125,-43.242825986173685,31.7833583,2.1188905533333338,15.3463314,28
149.30955264183945,-43.16786141894431,31.8413375,2.122755833333334,15.4034639,33
149.30958566214983,-43.16783663022953,31.8413708,2.122758053333334,15.4034767,33
149.30983556470466,-43.130979951097295,31.85715,2.1238100000000006,15.4370486,32
133.1891868589772,-2.6008175467988814,31.9791667,2.131944446666667,58.4333317,30
133.1891868589772,-2.6008175467988814,31.9791667,2.131944446666667,58.4333317,15
133.1891868589772,-2.6008175467988814,31.9791667,2.131944446666667,58.4333317,7
133.1891868589772,-2.6008175467988814,31.9791667,2.131944446666667,58.4333317,15
133.1933525092686,-2.5995085067876,31.9875,2.1325000000000003,58.4333317,14
166.78211397413722,-60.35042410715203,32.338375,2.155891666666667,-4.7526919,33
161.5592361071388,-56.35901210641823,32.450975,2.1633983333333338,0.0843378,37
161.5691242765202,-56.360622986313786,32.4546458,2.1636430533333337,0.0799644,39
161.55494416636404,-56.3468715028676,32.4557125,2.163714166666667,0.0957661,38
161.5605888311699,-56.35121050477003,32.4559167,2.1637277800000008,0.0904211,38
161.7339698235302,-56.49482591614983,32.4560875,2.163739166666667,-0.0822642,30
161.7339698235302,-56.49482591614983,32.4560875,2.163739166666667,-0.0822642,30
161.5620254075822,-56.34894536293749,32.4578333,2.1638555533333337,0.0918672,40
161.57732424363712,-56.35168109510277,32.4633792,2.16422528,0.0848964,38
161.59005650206478,-56.35892641183167,32.4652417,2.1643494466666673,0.0749572,39
161.58856390827663,-56.357577752651245,32.4653,2.1643533333333336,0.0765381,37
161.58732564542208,-56.35367928503196,32.4668875,2.164459166666667,0.0801642,39
161.6029745098177,-56.36489196139844,32.4678958,2.164526386666667,0.0660269,38
161.58245666371454,-56.34620540028594,32.4687792,2.1645852800000003,0.0878817,39
161.58339377890397,-56.341462965354886,32.4718375,2.164789166666667,0.0915433,38
163.26286997164542,-57.54716322828603,32.5485958,2.1699063866666672,-1.4206517,9
141.64037201868666,-23.30342134318893,33.5814333,2.2387622200000004,36.1969525,30
166.34307385816456,-57.96683554662278,33.6249583,2.241663886666667,-2.7317931,7
141.70548193317185,-23.232086492792572,33.681975,2.2454650000000007,36.2426383,35
162.81255963905937,-55.072231722595575,33.7572667,2.2504844466666674,0.7535064,28
169.1987359110853,-59.464505588804094,33.8426125,2.2561741666666673,-4.8278358,28
169.1987359110853,-59.464505588804094,33.8426125,2.2561741666666673,-4.8278358,26
168.850897482367,-59.128339956512164,33.9220417,2.261469446666667,-4.4559719,29
168.8596635231043,-59.11476658471758,33.9342125,2.262280833333334,-4.4484061,27
169.10669808077603,-59.098727546871764,34.0422292,2.269481946666667,-4.5173169,30
170.00467222131394,-59.44775425896752,34.1667917,2.2777861133333337,-5.0802692,31
170.021496991908,-59.2918063838296,34.2753792,2.2850252800000006,-4.9676083,21
170.10569730639853,-59.334006858629195,34.2804292,2.2853619466666673,-5.0276261,40
170.10569730639853,-59.334006858629195,34.2804292,2.2853619466666673,-5.0276261,40
170.28618396684232,-59.437842170804906,34.2820667,2.285471113333334,-5.1662883,34
170.32003651265563,-59.44952305154556,34.2874375,2.2858291666666672,-5.1863886,30
169.64823070548348,-59.03365564484822,34.2977875,2.286519166666667,-4.6470578,32
169.5966323518629,-58.985848073665174,34.308525,2.287235000000001,-4.5934214,32
170.2125416311715,-59.33312384156994,34.3224167,2.2881611133333335,-5.0625711,27
170.45402744824048,-59.46326280121453,34.3299875,2.288665833333334,-5.2414336,28
170.66474240613738,-59.554720924831855,34.3504042,2.290026946666667,-5.3806553,33
170.1405361534107,-59.20918820406321,34.3757875,2.291719166666667,-4.9447278,31
170.27572098668915,-59.27860849077374,34.3827125,2.2921808333333336,-5.0424558,36
170.4859839045797,-59.384190832819925,34.3944583,2.292963886666667,-5.1924997,31
170.48087210909566,-59.35388281499284,34.4124833,2.294165553333334,-5.1679414,32
168.92139212003005,-58.400188454366166,34.4168583,2.2944572200000004,-3.9193097,7
169.31783871846656,-58.629406506836865,34.4286625,2.2952441666666674,-4.2279744,23
170.55379914106086,-59.37013262543021,34.429875,2.2953250000000005,-5.2046192,25
170.37512036944403,-59.25219878875799,34.4386083,2.29590722,-5.0557939,35
170.37512036944403,-59.25219878875799,34.4386083,2.29590722,-5.0557939,35
170.58171980644042,-59.36934797488891,34.44115,2.296076666666667,-5.2133886,29
170.56148368744797,-59.356551177773426,34.4418083,2.2961205533333335,-5.1969669,32
170.45723358536273,-59.28547304391367,34.4484708,2.2965647200000006,-5.1084378,26
170.45761276471325,-59.28567010796724,34.4484875,2.2965658333333336,-5.1087136,29
170.58691308301832,-59.356651647363066,34.4515417,2.296769446666667,-5.2055717,32
170.41227462083322,-59.246078474264536,34.4570333,2.2971355533333337,-5.0636369,39
170.41227462083322,-59.246078474264536,34.4570333,2.2971355533333337,-5.0636369,39
170.62492249104972,-59.35592154674993,34.4666667,2.29777778,-5.2177775,25
170.2912959284408,-59.134203639357054,34.483675,2.298911666666667,-4.9385322,42
170.21880808957297,-59.087447706426865,34.4861417,2.2990761133333337,-4.878825,17
170.45378925060757,-59.20147715618033,34.5025125,2.3001675000000006,-5.0439336,46
170.84328356370716,-59.40461294818507,34.5183333,2.3012222200000005,-5.3277492,31
170.84328356370716,-59.40461294818507,34.5183333,2.3012222200000005,-5.3277492,31
170.9298458491684,-59.43422223262586,34.5318333,2.3021222200000007,-5.3790858,24
170.9298458491684,-59.43422223262586,34.5318333,2.3021222200000007,-5.3790858,24
170.4296849010287,-59.09649863574172,34.5623292,2.3041552800000007,-4.9566269,38
171.04580242026302,-59.45418558952566,34.5628958,2.304193053333334,-5.4330978,30
171.04580242026302,-59.45418558952566,34.5628958,2.304193053333334,-5.4330978,30
170.7076921682039,-59.225258591027945,34.58505,2.3056700000000006,-5.1473553,41
170.7076921682039,-59.225258591027945,34.58505,2.3056700000000006,-5.1473553,42
170.7076921682039,-59.225258591027945,34.58505,2.3056700000000006,-5.1473553,37
170.7076921682039,-59.225258591027945,34.58505,2.3056700000000006,-5.1473553,39
